campaign_id,client_id,number_contacts,contact_duration,pdays,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
1,24644,2,1132,999,0,0,1,2022-nov-5
1,24645,2,501,999,0,0,0,2022-nov-27
1,24646,2,286,999,0,0,0,2022-nov-17
1,24647,2,110,999,0,0,0,2022-nov-17
1,24648,2,99,999,0,0,0,2022-nov-7
1,24649,2,198,999,0,0,0,2022-nov-7
1,24650,4,184,999,0,0,0,2022-nov-12
1,24651,3,308,999,0,0,0,2022-nov-29
1,24652,2,156,999,0,0,0,2022-nov-17
1,24653,2,212,999,0,0,0,2022-nov-23
1,24654,3,35,999,0,0,0,2022-nov-1
1,24655,2,725,999,0,0,0,2022-nov-25
1,24656,4,127,999,1,0,0,2022-nov-14
1,24657,3,70,999,0,0,0,2022-nov-24
1,24658,2,330,999,0,0,0,2022-nov-4
1,24659,2,272,999,0,0,0,2022-nov-14
1,24660,2,397,999,0,0,0,2022-nov-14
1,24661,2,222,999,0,0,0,2022-nov-25
1,24662,2,333,999,1,0,0,2022-nov-11
1,24663,2,77,999,0,0,0,2022-nov-26
1,24664,3,212,999,0,0,0,2022-nov-6
1,24665,2,288,999,0,0,0,2022-nov-14
1,24666,3,215,999,0,0,0,2022-nov-14
1,24667,2,536,999,0,0,0,2022-nov-22
1,24668,4,57,999,1,0,0,2022-nov-19
1,24669,2,145,999,0,0,0,2022-nov-22
1,24670,2,113,999,1,0,0,2022-nov-15
1,24671,2,107,999,0,0,0,2022-nov-14
1,24672,2,86,999,0,0,0,2022-nov-23
1,24673,2,188,999,1,0,0,2022-nov-4
1,24674,2,85,999,0,0,0,2022-nov-20
1,24675,2,595,999,0,0,0,2022-nov-12
1,24676,2,140,999,0,0,0,2022-nov-10
1,24677,2,681,999,0,0,0,2022-nov-25
1,24678,3,139,999,0,0,0,2022-nov-1
1,24679,2,61,999,1,0,0,2022-nov-4
1,24680,2,149,999,0,0,0,2022-nov-23
1,24681,2,44,999,0,0,0,2022-nov-19
1,24682,2,273,999,1,0,0,2022-nov-27
1,24683,3,102,999,0,0,0,2022-nov-10
1,24684,3,99,999,0,0,0,2022-nov-9
1,24685,3,966,999,0,0,0,2022-nov-1
1,24686,3,49,999,0,0,0,2022-nov-11
1,24687,2,132,999,0,0,0,2022-nov-6
1,24688,2,329,999,0,0,0,2022-nov-14
1,24689,3,22,999,0,0,0,2022-nov-17
1,24690,1,200,999,1,0,0,2022-nov-27
1,24691,1,179,999,0,0,0,2022-nov-9
1,24692,1,93,999,0,0,0,2022-nov-18
1,24693,1,68,999,0,0,0,2022-nov-2
1,24694,2,1210,999,1,0,1,2022-nov-8
1,24695,1,353,999,1,0,0,2022-nov-27
1,24696,1,107,999,1,0,0,2022-nov-24
1,24697,1,247,999,0,0,0,2022-nov-7
1,24698,4,220,999,1,0,0,2022-nov-11
1,24699,2,211,999,1,0,0,2022-nov-21
1,24700,2,960,999,0,0,0,2022-nov-5
1,24701,1,762,999,0,0,0,2022-nov-15
1,24702,4,181,999,0,0,0,2022-nov-20
1,24703,2,414,999,0,0,0,2022-nov-14
1,24704,1,150,999,0,0,0,2022-nov-6
1,24705,2,652,999,1,0,1,2022-nov-1
1,24706,3,446,999,0,0,0,2022-nov-25
1,24707,1,209,999,0,0,0,2022-nov-15
1,24708,1,210,999,0,0,0,2022-nov-3
1,24709,1,301,999,0,0,0,2022-nov-3
1,24710,1,415,999,0,0,0,2022-nov-28
1,24711,4,264,999,0,0,0,2022-nov-9
1,24712,4,81,999,1,0,0,2022-nov-11
1,24713,1,189,999,0,0,0,2022-nov-16
1,24714,3,172,999,0,0,0,2022-nov-6
1,24715,3,151,999,1,0,0,2022-nov-7
1,24716,1,487,999,0,0,0,2022-nov-29
1,24717,1,249,999,1,0,0,2022-nov-29
1,24718,1,215,999,0,0,0,2022-nov-12
1,24719,3,108,999,0,0,0,2022-nov-25
1,24720,1,17,999,1,0,0,2022-nov-22
1,24721,1,295,999,0,0,0,2022-nov-29
1,24722,1,292,999,0,0,0,2022-nov-13
1,24723,1,454,999,0,0,1,2022-nov-28
1,24724,1,92,999,0,0,0,2022-nov-12
1,24725,1,94,999,0,0,0,2022-nov-30
1,24726,1,104,999,0,0,0,2022-nov-29
1,24727,1,318,999,0,0,0,2022-nov-1
1,24728,1,408,999,1,0,0,2022-nov-24
1,24729,3,252,999,0,0,0,2022-nov-21
1,24730,5,293,999,1,0,0,2022-nov-7
1,24731,1,1012,999,0,0,0,2022-nov-21
1,24732,2,154,999,0,0,0,2022-nov-8
1,24733,1,166,999,0,0,0,2022-nov-13
1,24734,1,127,999,0,0,0,2022-nov-9
1,24735,1,336,999,0,0,0,2022-nov-30
1,24736,1,82,999,1,0,0,2022-nov-13
1,24737,2,514,999,0,0,1,2022-nov-27
1,24738,1,44,999,1,0,0,2022-nov-12
1,24739,1,105,999,0,0,0,2022-nov-14
1,24740,1,41,999,1,0,0,2022-nov-17
1,24741,1,143,999,0,0,0,2022-nov-2
1,24742,1,189,999,0,0,0,2022-nov-15
1,24743,1,41,999,0,0,0,2022-nov-26
1,24744,1,143,999,0,0,0,2022-nov-13
1,24745,1,150,999,0,0,0,2022-nov-29
1,24746,2,41,999,0,0,0,2022-nov-29
1,24747,1,237,999,0,0,0,2022-nov-24
1,24748,1,42,999,0,0,0,2022-nov-26
1,24749,1,99,999,0,0,0,2022-nov-9
1,24750,1,46,999,0,0,0,2022-nov-4
1,24751,2,204,999,0,0,0,2022-nov-25
1,24752,2,295,999,0,0,0,2022-nov-16
1,24753,1,88,999,0,0,0,2022-nov-8
1,24754,1,79,999,0,0,0,2022-nov-3
1,24755,1,104,999,1,0,0,2022-nov-6
1,24756,1,102,999,0,0,0,2022-nov-23
1,24757,1,64,999,0,0,0,2022-nov-12
1,24758,1,233,999,0,0,0,2022-nov-1
1,24759,1,94,999,0,0,0,2022-nov-12
1,24760,4,139,999,1,0,0,2022-nov-22
1,24761,1,65,999,1,0,0,2022-nov-11
1,24762,1,55,999,1,0,0,2022-nov-14
1,24763,2,283,999,0,0,0,2022-nov-21
1,24764,1,326,999,0,0,0,2022-nov-1
1,24765,1,465,999,0,0,0,2022-nov-25
1,24766,1,67,999,0,0,0,2022-nov-20
1,24767,1,119,999,1,0,0,2022-nov-1
1,24768,1,140,999,0,0,0,2022-nov-23
1,24769,1,386,999,0,0,0,2022-nov-14
1,24770,1,228,999,1,0,0,2022-nov-7
1,24771,2,114,999,0,0,0,2022-nov-3
1,24772,1,67,999,0,0,0,2022-nov-2
1,24773,1,57,999,0,0,0,2022-nov-14
1,24774,1,130,999,0,0,0,2022-nov-18
1,24775,1,93,999,0,0,0,2022-nov-21
1,24776,1,176,999,0,0,0,2022-nov-26
1,24777,2,79,999,0,0,0,2022-nov-2
1,24778,1,1978,999,0,0,1,2022-nov-22
1,24779,5,101,999,0,0,0,2022-nov-11
1,24780,1,105,999,0,0,0,2022-nov-3
1,24781,1,95,999,0,0,0,2022-nov-15
1,24782,1,64,999,1,0,0,2022-nov-16
1,24783,1,91,999,0,0,0,2022-nov-29
1,24784,1,40,999,0,0,0,2022-nov-20
1,24785,1,138,999,0,0,0,2022-nov-11
1,24786,1,54,999,0,0,0,2022-nov-7
1,24787,1,67,999,1,0,0,2022-nov-9
1,24788,2,1122,999,1,0,1,2022-nov-29
1,24789,1,164,999,1,0,0,2022-nov-9
1,24790,1,95,999,0,0,0,2022-nov-24
1,24791,1,72,999,0,0,0,2022-nov-27
1,24792,1,854,999,0,0,1,2022-nov-5
1,24793,1,114,999,0,0,0,2022-nov-11
1,24794,1,116,999,0,0,0,2022-nov-12
1,24795,1,105,999,1,0,0,2022-nov-15
1,24796,1,348,999,0,0,0,2022-nov-13
1,24797,1,365,999,0,0,0,2022-nov-2
1,24798,1,155,999,0,0,0,2022-nov-6
1,24799,1,290,5,1,1,0,2022-nov-27
1,24800,1,94,999,0,0,0,2022-nov-25
1,24801,1,53,999,1,0,0,2022-nov-6
1,24802,1,39,999,0,0,0,2022-nov-21
1,24803,1,76,999,0,0,0,2022-nov-23
1,24804,1,36,999,0,0,0,2022-nov-13
1,24805,1,132,999,0,0,0,2022-nov-5
1,24806,1,333,999,0,0,0,2022-nov-3
1,24807,1,155,999,0,0,0,2022-nov-9
1,24808,1,106,999,0,0,0,2022-nov-1
1,24809,1,184,999,0,0,0,2022-nov-24
1,24810,1,271,999,1,0,0,2022-nov-22
1,24811,1,224,999,0,0,0,2022-nov-20
1,24812,1,144,999,0,0,0,2022-nov-8
1,24813,1,55,999,0,0,0,2022-nov-6
1,24814,1,82,999,0,0,0,2022-nov-10
1,24815,3,52,999,0,0,0,2022-nov-18
1,24816,1,341,999,0,0,0,2022-nov-14
1,24817,1,47,999,0,0,0,2022-nov-25
1,24818,1,55,999,0,0,0,2022-nov-7
1,24819,1,51,999,1,0,0,2022-nov-1
1,24820,1,71,999,0,0,0,2022-nov-1
1,24821,1,76,999,0,0,0,2022-nov-22
1,24822,1,62,999,0,0,0,2022-nov-25
1,24823,1,52,999,0,0,0,2022-nov-8
1,24824,1,46,999,0,0,0,2022-nov-5
1,24825,1,368,999,0,0,0,2022-nov-17
1,24826,1,132,999,0,0,0,2022-nov-26
1,24827,1,111,999,1,0,0,2022-nov-22
1,24828,1,79,999,0,0,0,2022-nov-4
1,24829,1,42,999,0,0,0,2022-nov-29
1,24830,1,295,999,0,0,0,2022-nov-4
1,24831,1,134,999,0,0,0,2022-nov-8
1,24832,1,76,999,0,0,0,2022-nov-9
1,24833,1,194,999,0,0,0,2022-nov-19
1,24834,1,214,999,0,0,0,2022-nov-6
1,24835,1,51,999,0,0,0,2022-nov-15
1,24836,2,278,999,0,0,0,2022-nov-13
1,24837,1,188,999,0,0,0,2022-nov-15
1,24838,1,154,999,0,0,0,2022-nov-8
1,24839,1,79,999,0,0,0,2022-nov-9
1,24840,1,89,999,0,0,0,2022-nov-24
1,24841,1,58,999,0,0,0,2022-nov-6
1,24842,2,84,999,0,0,0,2022-nov-13
1,24843,2,145,999,0,0,0,2022-nov-17
1,24844,1,346,999,0,0,0,2022-nov-30
1,24845,1,75,999,1,0,0,2022-nov-10
1,24846,1,181,999,1,0,0,2022-nov-9
1,24847,1,213,999,0,0,0,2022-nov-28
1,24848,2,340,999,0,0,0,2022-nov-5
1,24849,1,353,999,0,0,0,2022-nov-18
1,24850,2,104,1,1,1,0,2022-nov-6
1,24851,2,1268,999,0,0,0,2022-nov-14
1,24852,1,47,999,0,0,0,2022-nov-28
1,24853,1,59,999,1,0,0,2022-nov-4
1,24854,1,108,999,0,0,0,2022-nov-20
1,24855,1,132,999,0,0,0,2022-nov-6
1,24856,1,86,999,0,0,0,2022-nov-13
1,24857,1,61,999,0,0,0,2022-nov-25
1,24858,1,273,999,1,0,0,2022-nov-19
1,24859,1,121,999,0,0,0,2022-nov-15
1,24860,1,88,999,0,0,0,2022-nov-14
1,24861,1,50,999,1,0,0,2022-nov-5
1,24862,1,636,999,0,0,0,2022-nov-20
1,24863,1,466,999,0,0,0,2022-nov-5
1,24864,1,110,999,0,0,0,2022-nov-7
1,24865,1,132,999,0,0,0,2022-nov-24
1,24866,2,111,999,1,0,0,2022-nov-9
1,24867,3,135,999,0,0,0,2022-nov-23
1,24868,1,281,999,0,0,0,2022-nov-30
1,24869,1,276,999,1,0,0,2022-nov-4
1,24870,1,74,999,0,0,0,2022-nov-8
1,24871,1,274,999,0,0,0,2022-nov-23
1,24872,2,71,999,0,0,0,2022-nov-22
1,24873,2,79,999,1,0,0,2022-nov-4
1,24874,1,196,999,0,0,0,2022-nov-1
1,24875,1,175,999,1,0,0,2022-nov-9
1,24876,2,319,999,1,0,0,2022-nov-7
1,24877,1,71,999,0,0,0,2022-nov-5
1,24878,1,714,999,1,0,0,2022-nov-3
1,24879,1,67,999,0,0,0,2022-nov-24
1,24880,2,149,999,0,0,0,2022-nov-15
1,24881,5,635,999,0,0,0,2022-nov-27
1,24882,1,95,999,0,0,0,2022-nov-5
1,24883,1,63,999,0,0,0,2022-nov-12
1,24884,2,280,999,0,0,0,2022-nov-4
1,24885,1,107,999,0,0,0,2022-nov-15
1,24886,1,51,999,0,0,0,2022-nov-8
1,24887,2,850,999,0,0,0,2022-nov-20
1,24888,1,486,999,0,0,1,2022-nov-3
1,24889,1,253,999,1,0,0,2022-nov-9
1,24890,1,118,999,0,0,0,2022-nov-9
1,24891,3,132,999,0,0,0,2022-nov-6
1,24892,2,141,999,0,0,0,2022-nov-13
1,24893,2,169,999,0,0,0,2022-nov-29
1,24894,1,835,999,0,0,0,2022-nov-20
1,24895,1,200,999,0,0,0,2022-nov-15
1,24896,1,95,999,0,0,0,2022-nov-14
1,24897,2,122,999,0,0,0,2022-nov-17
1,24898,1,148,999,1,0,0,2022-nov-16
1,24899,1,51,999,0,0,0,2022-nov-11
1,24900,2,132,999,0,0,0,2022-nov-22
1,24901,2,180,999,1,0,0,2022-nov-5
1,24902,1,835,999,0,0,1,2022-nov-4
1,24903,1,144,999,0,0,0,2022-nov-20
1,24904,1,90,999,0,0,0,2022-nov-17
1,24905,1,129,999,1,0,0,2022-nov-9
1,24906,1,54,999,1,0,0,2022-nov-21
1,24907,1,613,999,0,0,0,2022-nov-13
1,24908,2,150,999,1,0,0,2022-nov-16
1,24909,2,162,999,0,0,0,2022-nov-17
1,24910,1,296,6,1,1,0,2022-nov-21
1,24911,1,66,999,0,0,0,2022-nov-25
1,24912,1,155,999,0,0,0,2022-nov-25
1,24913,1,145,999,0,0,0,2022-nov-23
1,24914,1,117,999,0,0,0,2022-nov-4
1,24915,4,435,999,0,0,0,2022-nov-24
1,24916,1,266,999,1,0,0,2022-nov-8
1,24917,1,963,999,1,0,0,2022-nov-16
1,24918,1,385,999,0,0,0,2022-nov-20
1,24919,1,125,999,0,0,0,2022-nov-7
1,24920,1,257,999,0,0,0,2022-nov-6
1,24921,1,99,999,1,0,0,2022-nov-7
1,24922,1,95,999,0,0,0,2022-nov-29
1,24923,1,82,999,1,0,0,2022-nov-3
1,24924,1,154,999,0,0,0,2022-nov-4
1,24925,1,130,999,0,0,0,2022-nov-29
1,24926,1,127,999,0,0,0,2022-nov-12
1,24927,1,84,999,0,0,0,2022-nov-20
1,24928,1,596,999,0,0,1,2022-nov-19
1,24929,2,131,999,1,0,0,2022-nov-3
1,24930,1,924,999,0,0,1,2022-nov-13
1,24931,1,183,999,0,0,0,2022-nov-2
1,24932,1,198,999,0,0,0,2022-nov-18
1,24933,1,37,999,1,0,0,2022-nov-7
1,24934,1,188,999,1,0,0,2022-nov-29
1,24935,1,99,999,0,0,0,2022-nov-16
1,24936,1,197,999,0,0,0,2022-nov-5
1,24937,1,464,999,0,0,0,2022-nov-26
1,24938,1,453,999,0,0,1,2022-nov-2
1,24939,2,54,999,0,0,0,2022-nov-27
1,24940,1,242,999,1,0,0,2022-nov-18
1,24941,1,134,999,0,0,0,2022-nov-18
1,24942,4,62,999,0,0,0,2022-nov-19
1,24943,2,91,999,1,0,0,2022-nov-5
1,24944,1,419,999,0,0,1,2022-nov-4
1,24945,2,82,999,0,0,0,2022-nov-4
1,24946,2,128,999,0,0,0,2022-nov-27
1,24947,2,638,999,0,0,0,2022-nov-7
1,24948,1,113,999,0,0,0,2022-nov-16
1,24949,1,78,999,1,0,0,2022-nov-27
1,24950,1,84,999,0,0,0,2022-nov-6
1,24951,1,250,999,0,0,0,2022-nov-7
1,24952,1,288,999,0,0,0,2022-nov-23
1,24953,1,193,999,0,0,0,2022-nov-7
1,24954,1,34,999,1,0,0,2022-nov-25
1,24955,1,352,999,0,0,0,2022-nov-13
1,24956,1,119,999,1,0,0,2022-nov-9
1,24957,1,89,999,0,0,0,2022-nov-4
1,24958,1,93,999,0,0,0,2022-nov-15
1,24959,1,305,999,0,0,0,2022-nov-10
1,24960,1,109,999,0,0,0,2022-nov-18
1,24961,1,205,999,0,0,0,2022-nov-1
1,24962,1,122,999,1,0,0,2022-nov-12
1,24963,1,107,999,0,0,0,2022-nov-16
1,24964,1,17,999,0,0,0,2022-nov-21
1,24965,1,103,999,1,0,0,2022-nov-26
1,24966,2,272,999,0,0,0,2022-nov-22
1,24967,1,145,999,0,0,0,2022-nov-26
1,24968,1,233,999,1,0,0,2022-nov-23
1,24969,1,172,999,0,0,0,2022-nov-29
1,24970,1,336,999,0,0,0,2022-nov-19
1,24971,2,154,999,0,0,0,2022-nov-26
1,24972,1,109,999,0,0,0,2022-nov-15
1,24973,1,103,999,0,0,0,2022-nov-19
1,24974,1,50,999,0,0,0,2022-nov-2
1,24975,1,95,999,0,0,0,2022-nov-22
1,24976,1,48,999,1,0,0,2022-nov-3
1,24977,2,15,999,0,0,0,2022-nov-21
1,24978,1,122,999,0,0,0,2022-nov-28
1,24979,2,505,999,0,0,0,2022-nov-19
1,24980,1,106,999,0,0,0,2022-nov-7
1,24981,1,125,999,1,0,0,2022-nov-1
1,24982,1,191,999,0,0,0,2022-nov-28
1,24983,1,75,999,0,0,0,2022-nov-30
1,24984,2,609,999,1,0,1,2022-nov-3
1,24985,1,1855,999,0,0,1,2022-nov-20
1,24986,1,159,999,0,0,0,2022-nov-8
1,24987,1,204,999,0,0,0,2022-nov-14
1,24988,1,82,999,1,0,0,2022-nov-7
1,24989,1,389,999,1,0,0,2022-nov-30
1,24990,1,162,999,1,0,0,2022-nov-24
1,24991,2,152,999,0,0,0,2022-nov-30
1,24992,1,417,999,0,0,0,2022-nov-8
1,24993,1,208,999,0,0,0,2022-nov-23
1,24994,1,52,999,0,0,0,2022-nov-28
1,24995,1,59,999,0,0,0,2022-nov-3
1,24996,1,346,999,0,0,0,2022-nov-1
1,24997,1,100,999,1,0,0,2022-nov-28
1,24998,1,35,999,0,0,0,2022-nov-26
1,24999,1,2,999,0,0,0,2022-nov-8
1,25000,1,288,999,0,0,0,2022-nov-17
1,25001,1,220,999,1,0,0,2022-nov-15
1,25002,2,77,999,0,0,0,2022-nov-29
1,25003,3,97,999,1,0,0,2022-nov-26
1,25004,2,118,999,1,0,0,2022-nov-16
1,25005,1,530,999,0,0,0,2022-nov-3
1,25006,1,118,999,0,0,0,2022-nov-4
1,25007,1,69,999,0,0,0,2022-nov-17
1,25008,1,91,999,0,0,0,2022-nov-2
1,25009,1,52,999,1,0,0,2022-nov-18
1,25010,1,226,999,1,0,0,2022-nov-15
1,25011,1,172,999,0,0,0,2022-nov-2
1,25012,1,78,999,0,0,0,2022-nov-8
1,25013,1,90,999,0,0,0,2022-nov-15
1,25014,1,70,999,0,0,0,2022-nov-29
1,25015,2,103,999,0,0,0,2022-nov-22
1,25016,1,199,999,0,0,0,2022-nov-10
1,25017,1,110,999,1,0,0,2022-nov-12
1,25018,1,92,999,1,0,0,2022-nov-1
1,25019,2,206,999,0,0,0,2022-nov-24
1,25020,1,91,999,0,0,0,2022-nov-13
1,25021,1,48,999,0,0,0,2022-nov-30
1,25022,1,131,999,0,0,0,2022-nov-3
1,25023,1,79,999,0,0,0,2022-nov-19
1,25024,1,349,999,0,0,0,2022-nov-15
1,25025,1,322,999,0,0,0,2022-nov-29
1,25026,1,125,999,0,0,0,2022-nov-5
1,25027,1,105,999,1,0,0,2022-nov-17
1,25028,2,328,999,1,0,0,2022-nov-17
1,25029,2,67,999,0,0,0,2022-nov-27
1,25030,2,432,999,0,0,0,2022-nov-23
1,25031,1,224,999,0,0,0,2022-nov-10
1,25032,1,74,999,0,0,0,2022-nov-12
1,25033,1,109,999,0,0,0,2022-nov-15
1,25034,1,89,999,0,0,0,2022-nov-16
1,25035,1,124,999,1,0,0,2022-nov-29
1,25036,1,117,999,0,0,0,2022-nov-30
1,25037,1,61,999,0,0,0,2022-nov-18
1,25038,1,191,999,0,0,0,2022-nov-15
1,25039,1,215,999,0,0,0,2022-nov-19
1,25040,1,68,999,1,0,0,2022-nov-17
1,25041,1,90,999,0,0,0,2022-nov-20
1,25042,1,67,999,0,0,0,2022-nov-7
1,25043,1,37,999,0,0,0,2022-nov-3
1,25044,1,267,999,0,0,0,2022-nov-11
1,25045,1,73,999,0,0,0,2022-nov-16
1,25046,1,61,999,0,0,0,2022-nov-24
1,25047,1,60,999,0,0,0,2022-nov-1
1,25048,1,232,999,1,0,0,2022-nov-15
1,25049,3,143,999,1,0,0,2022-nov-3
1,25050,1,251,999,0,0,0,2022-nov-7
1,25051,1,90,999,0,0,0,2022-nov-5
1,25052,2,155,999,0,0,0,2022-nov-17
1,25053,1,65,4,1,1,0,2022-nov-20
1,25054,1,329,999,0,0,0,2022-nov-16
1,25055,2,74,999,0,0,0,2022-nov-6
1,25056,3,130,999,0,0,0,2022-nov-16
1,25057,2,398,999,0,0,0,2022-nov-26
1,25058,1,18,999,0,0,0,2022-nov-22
1,25059,1,708,999,0,0,0,2022-nov-10
1,25060,1,655,999,0,0,0,2022-nov-25
1,25061,1,100,999,1,0,0,2022-nov-19
1,25062,2,81,999,0,0,0,2022-nov-19
1,25063,2,126,999,0,0,0,2022-nov-4
1,25064,2,140,999,0,0,0,2022-nov-2
1,25065,2,140,999,0,0,0,2022-nov-21
1,25066,1,98,999,0,0,0,2022-nov-17
1,25067,1,84,999,0,0,0,2022-nov-20
1,25068,1,756,999,0,0,0,2022-nov-8
1,25069,1,51,999,1,0,0,2022-nov-11
1,25070,2,600,999,1,0,0,2022-nov-1
1,25071,2,120,999,0,0,0,2022-nov-11
1,25072,1,102,999,0,0,0,2022-nov-1
1,25073,1,32,999,1,0,0,2022-nov-11
1,25074,1,69,999,0,0,0,2022-nov-9
1,25075,1,114,999,1,0,0,2022-nov-21
1,25076,1,53,999,1,0,0,2022-nov-2
1,25077,1,281,999,0,0,0,2022-nov-27
1,25078,1,198,999,0,0,0,2022-nov-27
1,25079,1,201,999,1,0,0,2022-nov-12
1,25080,2,72,999,0,0,0,2022-nov-26
1,25081,1,378,999,0,0,0,2022-nov-9
1,25082,1,339,999,0,0,0,2022-nov-29
1,25083,2,201,999,0,0,0,2022-nov-29
1,25084,1,134,999,0,0,0,2022-nov-11
1,25085,1,133,999,0,0,0,2022-nov-27
1,25086,1,79,999,1,0,0,2022-nov-29
1,25087,1,61,999,0,0,0,2022-nov-26
1,25088,4,46,999,0,0,0,2022-nov-4
1,25089,1,84,999,0,0,0,2022-nov-3
1,25090,2,63,999,0,0,0,2022-nov-15
1,25091,1,95,999,0,0,0,2022-nov-11
1,25092,1,182,999,0,0,0,2022-nov-14
1,25093,2,257,999,0,0,0,2022-nov-2
1,25094,3,71,999,0,0,0,2022-nov-8
1,25095,1,295,999,1,0,0,2022-nov-22
1,25096,1,67,999,1,0,0,2022-nov-27
1,25097,2,401,999,0,0,0,2022-nov-19
1,25098,1,137,999,0,0,0,2022-nov-30
1,25099,1,103,999,0,0,0,2022-nov-11
1,25100,1,121,999,0,0,0,2022-nov-25
1,25101,1,97,999,0,0,0,2022-nov-12
1,25102,3,68,999,0,0,0,2022-nov-20
1,25103,2,63,999,0,0,0,2022-nov-25
1,25104,1,98,999,0,0,0,2022-nov-25
1,25105,1,271,999,0,0,0,2022-nov-27
1,25106,1,435,999,0,0,0,2022-nov-29
1,25107,1,368,999,0,0,0,2022-nov-23
1,25108,1,152,999,0,0,0,2022-nov-23
1,25109,1,107,999,0,0,0,2022-nov-16
1,25110,1,97,999,0,0,0,2022-nov-14
1,25111,1,52,999,0,0,0,2022-nov-15
1,25112,1,475,999,0,0,0,2022-nov-26
1,25113,1,164,999,0,0,0,2022-nov-6
1,25114,1,125,999,0,0,0,2022-nov-14
1,25115,1,83,999,1,0,0,2022-nov-28
1,25116,1,86,999,0,0,0,2022-nov-20
1,25117,1,68,999,0,0,0,2022-nov-16
1,25118,1,236,999,0,0,0,2022-nov-9
1,25119,1,142,999,0,0,0,2022-nov-11
1,25120,1,157,999,1,0,0,2022-nov-10
1,25121,1,87,999,0,0,0,2022-nov-15
1,25122,1,261,999,0,0,0,2022-nov-24
1,25123,1,137,999,0,0,0,2022-nov-1
1,25124,1,123,999,1,0,0,2022-nov-4
1,25125,2,60,999,0,0,0,2022-nov-3
1,25126,3,190,999,0,0,0,2022-nov-5
1,25127,2,51,999,0,0,0,2022-nov-26
1,25128,1,588,999,1,0,0,2022-nov-25
1,25129,1,52,999,0,0,0,2022-nov-25
1,25130,2,164,999,1,0,0,2022-nov-1
1,25131,1,63,999,0,0,0,2022-nov-29
1,25132,1,131,999,1,0,0,2022-nov-15
1,25133,2,331,999,0,0,0,2022-nov-29
1,25134,1,127,999,1,0,0,2022-nov-21
1,25135,1,84,999,0,0,0,2022-nov-20
1,25136,2,432,999,0,0,0,2022-nov-4
1,25137,1,94,999,0,0,0,2022-nov-21
1,25138,3,76,999,0,0,0,2022-nov-17
1,25139,1,475,999,0,0,0,2022-nov-7
1,25140,1,348,999,0,0,0,2022-nov-18
1,25141,1,309,999,0,0,0,2022-nov-5
1,25142,2,112,999,0,0,0,2022-nov-27
1,25143,1,66,999,0,0,0,2022-nov-8
1,25144,1,91,999,1,0,0,2022-nov-22
1,25145,1,72,999,0,0,0,2022-nov-5
1,25146,3,73,999,0,0,0,2022-nov-14
1,25147,1,199,999,0,0,0,2022-nov-21
1,25148,2,165,999,1,0,0,2022-nov-17
1,25149,1,163,999,1,0,0,2022-nov-11
1,25150,1,124,999,0,0,0,2022-nov-21
1,25151,1,178,999,0,0,0,2022-nov-3
1,25152,1,124,999,0,0,0,2022-nov-19
1,25153,1,93,999,1,0,0,2022-nov-29
1,25154,1,265,999,0,0,0,2022-nov-1
1,25155,1,77,999,0,0,0,2022-nov-12
1,25156,2,96,999,1,0,0,2022-nov-1
1,25157,2,140,999,1,0,0,2022-nov-19
1,25158,1,179,999,0,0,0,2022-nov-6
1,25159,4,155,999,0,0,0,2022-nov-3
1,25160,2,384,999,0,0,0,2022-nov-5
1,25161,3,98,999,0,0,0,2022-nov-30
1,25162,2,90,999,1,0,0,2022-nov-9
1,25163,2,110,999,0,0,0,2022-nov-18
1,25164,2,62,999,1,0,0,2022-nov-13
1,25165,2,120,999,0,0,0,2022-nov-14
1,25166,3,154,999,1,0,0,2022-nov-14
1,25167,2,157,999,0,0,0,2022-nov-22
1,25168,2,319,999,1,0,0,2022-nov-18
1,25169,2,262,999,0,0,0,2022-nov-21
1,25170,2,114,999,0,0,0,2022-nov-2
1,25171,2,177,999,0,0,0,2022-nov-7
1,25172,2,157,999,0,0,0,2022-nov-29
1,25173,2,65,999,0,0,0,2022-nov-15
1,25174,2,82,999,1,0,0,2022-nov-27
1,25175,2,244,999,0,0,0,2022-nov-2
1,25176,1,137,999,0,0,0,2022-nov-27
1,25177,5,110,999,0,0,0,2022-nov-26
1,25178,3,63,999,0,0,0,2022-nov-29
1,25179,2,125,999,0,0,0,2022-nov-17
1,25180,2,40,999,0,0,0,2022-nov-16
1,25181,2,97,999,0,0,0,2022-nov-21
1,25182,2,69,999,0,0,0,2022-nov-20
1,25183,2,123,999,0,0,0,2022-nov-22
1,25184,2,188,999,0,0,0,2022-nov-24
1,25185,2,172,999,1,0,0,2022-nov-27
1,25186,2,82,999,0,0,0,2022-nov-17
1,25187,5,114,999,0,0,0,2022-nov-19
1,25188,2,55,999,0,0,0,2022-nov-4
1,25189,2,54,999,0,0,0,2022-nov-15
1,25190,2,120,999,1,0,0,2022-nov-28
1,25191,3,174,999,0,0,0,2022-nov-15
1,25192,2,250,999,0,0,0,2022-nov-29
1,25193,2,45,999,1,0,0,2022-nov-14
1,25194,2,251,999,0,0,0,2022-nov-21
1,25195,3,234,999,0,0,0,2022-nov-3
1,25196,3,219,999,0,0,0,2022-nov-2
1,25197,2,240,999,1,0,0,2022-nov-9
1,25198,2,32,999,0,0,0,2022-nov-23
1,25199,2,94,999,0,0,0,2022-nov-20
1,25200,2,139,999,0,0,0,2022-nov-25
